256	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	01/01/70 0:00	0	01/01/70 0:00
257	258	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	09/09/14 12:05
258	259	0	793.92	800	0	0	0	0	0	0	77.99	0	62390	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	09/09/14 13:19
260	261	0	0	0	0	0	0	0	0	0	200.4	0	0	0	0	0	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	03/09/14 20:11
261	262	0	0	0	0	0	0	0	0	0	108.35	0	0	0	0	0	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	03/09/14 20:13
262	263	0	23.85	20	0	0	0	0	0	0	60000	0	1200000	0	0	0	1	187.175.67.147	dsl-187-175-67-147-dyn.prod-infinitum.com.mx	0	01/01/70 0:00	46	03/09/14 20:54
263	264	0	2.18	2	0	0	0	0	0	0	71821.31	0	143640	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 19:32
264	265	0	137.44	100	0	0	0	0	0	0	706.91	0	70690	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	10/09/14 11:09
265	266	0	0	0	0	0	0	0	0	0	469.75	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 11:54
266	267	0	0	0	0	0	0	0	0	0	60.52	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 11:24
267	268	0	0	0	0	0	0	0	0	0	633.5	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 12:02
268	269	0	14.7	10	0	0	0	0	0	0	10999.66	0	110000	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	21/09/14 21:04
269	270	0	14.38	10	0	0	0	0	0	0	25115	0	251150	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	08/09/14 21:12
270	271	0	0	0	0	0	0	0	0	0	34049	0	0	0	0	0	1	177.233.66.134	host-177-233-66-134.static.metrored.net.mx	0	01/01/70 0:00	9	04/09/14 13:37
